"Observer"	"Subject"	"Type"	"value"	"PrimeType"	"Estimate"	"Task"
"Absent"	16	"MeanC"	0.125	NA	"C"	"AP"
"Present"	17	"MeanC"	0.260416666666667	NA	"C"	"AP"
"Absent"	18	"MeanC"	0.333333333333333	NA	"C"	"AP"
"Present"	19	"MeanC"	0.21875	NA	"C"	"AP"
"Absent"	20	"MeanC"	0.239583333333333	NA	"C"	"AP"
"Present"	21	"MeanC"	0.635416666666667	NA	"C"	"AP"
"Absent"	22	"MeanC"	0.104166666666667	NA	"C"	"AP"
"Present"	23	"MeanC"	0.260416666666667	NA	"C"	"AP"
"Absent"	24	"MeanC"	0.229166666666667	NA	"C"	"AP"
"Present"	25	"MeanC"	0.354166666666667	NA	"C"	"AP"
"Absent"	26	"MeanC"	0.1875	NA	"C"	"AP"
"Present"	27	"MeanC"	0.489583333333333	NA	"C"	"AP"
"Absent"	28	"MeanC"	0.479166666666667	NA	"C"	"AP"
"Present"	29	"MeanC"	0.260416666666667	NA	"C"	"AP"
"Absent"	30	"MeanC"	0.0729166666666667	NA	"C"	"AP"
"Present"	31	"MeanC"	-0.03125	NA	"C"	"AP"
"Absent"	32	"MeanC"	0.385416666666667	NA	"C"	"AP"
"Present"	33	"MeanC"	0.229166666666667	NA	"C"	"AP"
"Absent"	34	"MeanC"	0.09375	NA	"C"	"AP"
"Present"	35	"MeanC"	0.333333333333333	NA	"C"	"AP"
"Absent"	36	"MeanC"	0.0104166666666667	NA	"C"	"AP"
"Absent"	38	"MeanC"	0.25	NA	"C"	"AP"
"Present"	39	"MeanC"	0.458333333333333	NA	"C"	"AP"
"Absent"	40	"MeanC"	0.8125	NA	"C"	"AP"
"Present"	41	"MeanC"	0.416666666666667	NA	"C"	"AP"
"Absent"	42	"MeanC"	0.645833333333333	NA	"C"	"AP"
"Present"	43	"MeanC"	0.5625	NA	"C"	"AP"
"Absent"	44	"MeanC"	0.4375	NA	"C"	"AP"
"Present"	45	"MeanC"	0.15625	NA	"C"	"AP"
"Absent"	46	"MeanC"	0.364583333333333	NA	"C"	"AP"
"Present"	47	"MeanC"	0.21875	NA	"C"	"AP"
"Absent"	48	"MeanC"	0.239583333333333	NA	"C"	"AP"
"Absent"	49	"MeanC"	0.697916666666667	NA	"C"	"AP"
"Present"	50	"MeanC"	0.385416666666667	NA	"C"	"AP"
"Present"	51	"MeanC"	0.15625	NA	"C"	"AP"
"Absent"	52	"MeanC"	0.614583333333333	NA	"C"	"AP"
"Present"	53	"MeanC"	0.0520833333333333	NA	"C"	"AP"
"Absent"	54	"MeanC"	0.104166666666667	NA	"C"	"AP"
"Present"	55	"MeanC"	0.427083333333333	NA	"C"	"AP"
"Absent"	56	"MeanC"	0.208333333333333	NA	"C"	"AP"
"Present"	57	"MeanC"	0.65625	NA	"C"	"AP"
"Absent"	58	"MeanC"	0.458333333333333	NA	"C"	"AP"
"Present"	59	"MeanC"	0.583333333333333	NA	"C"	"AP"
"Absent"	60	"MeanC"	0.697916666666667	NA	"C"	"AP"
"Present"	61	"MeanC"	0.0416666666666667	NA	"C"	"AP"
"Absent"	62	"MeanC"	0.53125	NA	"C"	"AP"
"Present"	63	"MeanC"	0.489583333333333	NA	"C"	"AP"
"Absent"	64	"MeanC"	0.40625	NA	"C"	"AP"
"Present"	65	"MeanC"	0.0520833333333333	NA	"C"	"AP"
"Absent"	66	"MeanC"	0.739583333333333	NA	"C"	"AP"
"Present"	67	"MeanC"	0.5	NA	"C"	"AP"
"Absent"	68	"MeanC"	0.3125	NA	"C"	"AP"
"Present"	69	"MeanC"	0.697916666666667	NA	"C"	"AP"
"Absent"	70	"MeanC"	0.0520833333333333	NA	"C"	"AP"
"Present"	71	"MeanC"	0.5	NA	"C"	"AP"
"Absent"	72	"MeanC"	0.697916666666667	NA	"C"	"AP"
"Present"	73	"MeanC"	0.28125	NA	"C"	"AP"
"Absent"	74	"MeanC"	0.46875	NA	"C"	"AP"
"Present"	75	"MeanC"	0.135416666666667	NA	"C"	"AP"
"Absent"	76	"MeanC"	0.354166666666667	NA	"C"	"AP"
"Present"	77	"MeanC"	0.354166666666667	NA	"C"	"AP"
"Absent"	78	"MeanC"	0.5	NA	"C"	"AP"
"Present"	79	"MeanC"	0.833333333333333	NA	"C"	"AP"
"Absent"	80	"MeanC"	0.135416666666667	NA	"C"	"AP"
"Present"	81	"MeanC"	0.270833333333333	NA	"C"	"AP"
"Absent"	82	"MeanC"	-0.145833333333333	NA	"C"	"AP"
"Present"	83	"MeanC"	0	NA	"C"	"AP"
"Absent"	84	"MeanC"	0.260416666666667	NA	"C"	"AP"
"Present"	85	"MeanC"	0.3125	NA	"C"	"AP"
"Absent"	86	"MeanC"	0.46875	NA	"C"	"AP"
"Present"	89	"MeanC"	0.34375	NA	"C"	"AP"
"Absent"	90	"MeanC"	0.322916666666667	NA	"C"	"AP"
"Present"	91	"MeanC"	0.166666666666667	NA	"C"	"AP"
"Absent"	92	"MeanC"	0.385416666666667	NA	"C"	"AP"
"Present"	93	"MeanC"	0.0416666666666667	NA	"C"	"AP"
"Absent"	94	"MeanC"	-0.0833333333333333	NA	"C"	"AP"
"Present"	95	"MeanC"	0.0208333333333333	NA	"C"	"AP"
"Absent"	96	"MeanC"	0.260416666666667	NA	"C"	"AP"
"Present"	97	"MeanC"	0.302083333333333	NA	"C"	"AP"
"Absent"	98	"MeanC"	-0.104166666666667	NA	"C"	"AP"
"Present"	99	"MeanC"	0.229166666666667	NA	"C"	"AP"
"Absent"	100	"MeanC"	0.177083333333333	NA	"C"	"AP"
"Present"	101	"MeanC"	0.0729166666666667	NA	"C"	"AP"
"Present"	103	"MeanC"	0.78125	NA	"C"	"AP"
"Absent"	104	"MeanC"	0.53125	NA	"C"	"AP"
"Present"	105	"MeanC"	0.427083333333333	NA	"C"	"AP"
"Absent"	106	"MeanC"	0.0625	NA	"C"	"AP"
"Present"	107	"MeanC"	0.15625	NA	"C"	"AP"
"Absent"	108	"MeanC"	0.583333333333333	NA	"C"	"AP"
"Absent"	109	"MeanC"	0.71875	NA	"C"	"AP"
"Present"	110	"MeanC"	0.0833333333333333	NA	"C"	"AP"
"Absent"	111	"MeanC"	0.46875	NA	"C"	"AP"
"Present"	112	"MeanC"	0.364583333333333	NA	"C"	"AP"
"Present"	113	"MeanC"	0.427083333333333	NA	"C"	"AP"
"Absent"	114	"MeanC"	0.270833333333333	NA	"C"	"AP"
"Present"	115	"MeanC"	0.0625	NA	"C"	"AP"
"Absent"	116	"MeanC"	0.364583333333333	NA	"C"	"AP"
"Present"	117	"MeanC"	0.583333333333333	NA	"C"	"AP"
"Absent"	118	"MeanC"	0.4375	NA	"C"	"AP"
"Present"	119	"MeanC"	0.572916666666667	NA	"C"	"AP"
"Absent"	120	"MeanC"	0.28125	NA	"C"	"AP"
"Present"	121	"MeanC"	0.46875	NA	"C"	"AP"
"Absent"	122	"MeanC"	-0.0104166666666667	NA	"C"	"AP"
"Present"	123	"MeanC"	0.322916666666667	NA	"C"	"AP"
"Absent"	124	"MeanC"	0.395833333333333	NA	"C"	"AP"
"Present"	125	"MeanC"	0.239583333333333	NA	"C"	"AP"
"Absent"	126	"MeanC"	0.635416666666667	NA	"C"	"AP"
"Present"	127	"MeanC"	0.46875	NA	"C"	"AP"
"Absent"	128	"MeanC"	0.614583333333333	NA	"C"	"AP"
"Present"	129	"MeanC"	0.770833333333333	NA	"C"	"AP"
"Absent"	130	"MeanC"	0.270833333333333	NA	"C"	"AP"
"Present"	131	"MeanC"	0.09375	NA	"C"	"AP"
"Absent"	132	"MeanC"	0.302083333333333	NA	"C"	"AP"
"Present"	133	"MeanC"	0.5625	NA	"C"	"AP"
"Absent"	134	"MeanC"	0.145833333333333	NA	"C"	"AP"
"Present"	135	"MeanC"	0.09375	NA	"C"	"AP"
"Absent"	136	"MeanC"	0.489583333333333	NA	"C"	"AP"
"Present"	137	"MeanC"	-0.0833333333333333	NA	"C"	"AP"
"Present"	138	"MeanC"	0.5625	NA	"C"	"AP"
"Absent"	139	"MeanC"	0.239583333333333	NA	"C"	"AP"
"Absent"	140	"MeanC"	0.677083333333333	NA	"C"	"AP"
"Present"	141	"MeanC"	0.854166666666667	NA	"C"	"AP"
"Absent"	142	"MeanC"	0.385416666666667	NA	"C"	"AP"
"Present"	143	"MeanC"	0.4375	NA	"C"	"AP"
"Absent"	144	"MeanC"	2.77555756156289e-17	NA	"C"	"AP"
"Present"	145	"MeanC"	0.385416666666667	NA	"C"	"AP"
"Absent"	146	"MeanC"	-0.03125	NA	"C"	"AP"
"Present"	147	"MeanC"	-0.0104166666666667	NA	"C"	"AP"
"Absent"	148	"MeanC"	0.1875	NA	"C"	"AP"
"Present"	149	"MeanC"	0.208333333333333	NA	"C"	"AP"
"Absent"	150	"MeanC"	0.302083333333333	NA	"C"	"AP"
"Present"	151	"MeanC"	0.572916666666667	NA	"C"	"AP"
"Absent"	152	"MeanC"	0.395833333333333	NA	"C"	"AP"
"Present"	153	"MeanC"	0.583333333333333	NA	"C"	"AP"
"Absent"	154	"MeanC"	0.28125	NA	"C"	"AP"
"Present"	155	"MeanC"	0.354166666666667	NA	"C"	"AP"
"Absent"	156	"MeanC"	0.0833333333333333	NA	"C"	"AP"
"Present"	157	"MeanC"	0.104166666666667	NA	"C"	"AP"
"Absent"	158	"MeanC"	0.34375	NA	"C"	"AP"
"Present"	159	"MeanC"	0.65625	NA	"C"	"AP"
"Absent"	160	"MeanC"	2.77555756156289e-17	NA	"C"	"AP"
"Present"	161	"MeanC"	0.40625	NA	"C"	"AP"
"Absent"	162	"MeanC"	0.0625	NA	"C"	"AP"
"Present"	163	"MeanC"	0.208333333333333	NA	"C"	"AP"
"Absent"	164	"MeanC"	0.572916666666667	NA	"C"	"AP"
"Present"	165	"MeanC"	0.4375	NA	"C"	"AP"
"Absent"	166	"MeanC"	0.0833333333333333	NA	"C"	"AP"
"Present"	167	"MeanC"	0.46875	NA	"C"	"AP"
"Absent"	168	"MeanC"	0.322916666666667	NA	"C"	"AP"
"Present"	169	"MeanC"	0.197916666666667	NA	"C"	"AP"
"Absent"	170	"MeanC"	0.135416666666667	NA	"C"	"AP"
"Present"	171	"MeanC"	0.0416666666666667	NA	"C"	"AP"
"Absent"	172	"MeanC"	0.489583333333333	NA	"C"	"AP"
"Present"	173	"MeanC"	0.03125	NA	"C"	"AP"
"Absent"	174	"MeanC"	0.385416666666667	NA	"C"	"AP"
"Present"	175	"MeanC"	0.666666666666667	NA	"C"	"AP"
"Absent"	176	"MeanC"	0.489583333333333	NA	"C"	"AP"
"Present"	177	"MeanC"	0.0729166666666666	NA	"C"	"AP"
"Absent"	178	"MeanC"	0.541666666666667	NA	"C"	"AP"
"Present"	179	"MeanC"	0.270833333333333	NA	"C"	"AP"
"Absent"	180	"MeanC"	0.03125	NA	"C"	"AP"
"Absent"	182	"MeanC"	0.197916666666667	NA	"C"	"AP"
"Present"	183	"MeanC"	0.0625	NA	"C"	"AP"
"Absent"	184	"MeanC"	0.604166666666667	NA	"C"	"AP"
"Present"	185	"MeanC"	0.0729166666666667	NA	"C"	"AP"
"Absent"	186	"MeanC"	0.270833333333333	NA	"C"	"AP"
"Present"	187	"MeanC"	0.354166666666667	NA	"C"	"AP"
"Absent"	188	"MeanC"	0.583333333333333	NA	"C"	"AP"
"Present"	189	"MeanC"	0.479166666666667	NA	"C"	"AP"
"Absent"	190	"MeanC"	0.114583333333333	NA	"C"	"AP"
"Present"	191	"MeanC"	0.1875	NA	"C"	"AP"
"Absent"	192	"MeanC"	0.416666666666667	NA	"C"	"AP"
"Present"	193	"MeanC"	0.333333333333333	NA	"C"	"AP"
"Absent"	194	"MeanC"	0.21875	NA	"C"	"AP"
"Present"	195	"MeanC"	-0.135416666666667	NA	"C"	"AP"
"Absent"	196	"MeanC"	0.4375	NA	"C"	"AP"
"Present"	197	"MeanC"	0.15625	NA	"C"	"AP"
"Absent"	198	"MeanC"	0.375	NA	"C"	"AP"
"Present"	199	"MeanC"	0.739583333333333	NA	"C"	"AP"
"Absent"	200	"MeanC"	0.395833333333333	NA	"C"	"AP"
"Present"	201	"MeanC"	0.59375	NA	"C"	"AP"
"Absent"	202	"MeanC"	0.40625	NA	"C"	"AP"
"Absent"	204	"MeanC"	0.4375	NA	"C"	"AP"
"Present"	205	"MeanC"	0.479166666666667	NA	"C"	"AP"
"Absent"	206	"MeanC"	0.114583333333333	NA	"C"	"AP"
"Absent"	2	"AResid"	-0.024095307165956	NA	"A"	"AP"
"Present"	3	"AResid"	0.223671911457745	NA	"A"	"AP"
"Absent"	4	"AResid"	0.0529143081044849	NA	"A"	"AP"
"Present"	5	"AResid"	-0.125820865703792	NA	"A"	"AP"
"Absent"	6	"AResid"	0.139385818634193	NA	"A"	"AP"
"Present"	7	"AResid"	-0.0619818217673958	NA	"A"	"AP"
"Absent"	8	"AResid"	-0.212011202757399	NA	"A"	"AP"
"Absent"	10	"AResid"	0.0941646316010822	NA	"A"	"AP"
"Present"	11	"AResid"	-0.0273202286521003	NA	"A"	"AP"
"Absent"	12	"AResid"	-0.0334249018931967	NA	"A"	"AP"
"Present"	13	"AResid"	-0.0904097198741835	NA	"A"	"AP"
"Absent"	14	"AResid"	-0.0155721362220454	NA	"A"	"AP"
"Present"	15	"AResid"	-0.153101850597769	NA	"A"	"AP"
"Absent"	16	"AResid"	-0.0105825057855507	NA	"A"	"AP"
"Present"	17	"AResid"	-0.103687832193762	NA	"A"	"AP"
"Absent"	18	"AResid"	0.0849986119276099	NA	"A"	"AP"
"Present"	19	"AResid"	-0.0176672783472236	NA	"A"	"AP"
"Absent"	20	"AResid"	0.00726449260920657	NA	"A"	"AP"
"Present"	21	"AResid"	-0.1335303685083	NA	"A"	"AP"
"Absent"	22	"AResid"	0.00069373386166347	NA	"A"	"AP"
"Present"	23	"AResid"	0.376380141232609	NA	"A"	"AP"
"Absent"	24	"AResid"	0.00989129116912052	NA	"A"	"AP"
"Present"	25	"AResid"	-0.0189601319975584	NA	"A"	"AP"
"Absent"	26	"AResid"	-0.096066324091689	NA	"A"	"AP"
"Present"	27	"AResid"	-0.0394803121166089	NA	"A"	"AP"
"Absent"	28	"AResid"	-0.0869393247927963	NA	"A"	"AP"
"Present"	29	"AResid"	0.172257886224185	NA	"A"	"AP"
"Absent"	30	"AResid"	-0.0904208169023097	NA	"A"	"AP"
"Present"	31	"AResid"	-0.224655818612747	NA	"A"	"AP"
"Absent"	32	"AResid"	0.0516642002722859	NA	"A"	"AP"
"Present"	33	"AResid"	0.0857261341532408	NA	"A"	"AP"
"Absent"	34	"AResid"	-0.0404340668914367	NA	"A"	"AP"
"Present"	35	"AResid"	-0.232931394100485	NA	"A"	"AP"
"Absent"	36	"AResid"	0.00498870975263522	NA	"A"	"AP"
"Absent"	38	"AResid"	0.225935599724664	NA	"A"	"AP"
"Present"	39	"AResid"	-0.160569481664227	NA	"A"	"AP"
"Absent"	40	"AResid"	0.131802334335781	NA	"A"	"AP"
"Present"	41	"AResid"	-0.0294685840115927	NA	"A"	"AP"
"Absent"	42	"AResid"	-0.0445546111032552	NA	"A"	"AP"
"Present"	43	"AResid"	-0.0117244759023238	NA	"A"	"AP"
"Absent"	44	"AResid"	0.0575088073693709	NA	"A"	"AP"
"Present"	45	"AResid"	0.108026002346769	NA	"A"	"AP"
"Absent"	46	"AResid"	0.0681988842584717	NA	"A"	"AP"
"Present"	47	"AResid"	0.0788389038941632	NA	"A"	"AP"
"Absent"	48	"AResid"	-0.0558251730840656	NA	"A"	"AP"
"Absent"	49	"AResid"	-0.0650013880723901	NA	"A"	"AP"
"Present"	50	"AResid"	-0.164319449971907	NA	"A"	"AP"
"Present"	51	"AResid"	0.138854614267116	NA	"A"	"AP"
"Absent"	52	"AResid"	0.0188149696572044	NA	"A"	"AP"
"Present"	53	"AResid"	-0.168381842210451	NA	"A"	"AP"
"Absent"	54	"AResid"	0.276655393087551	NA	"A"	"AP"
"Present"	55	"AResid"	-0.023685226060415	NA	"A"	"AP"
"Absent"	56	"AResid"	0.015135908688711	NA	"A"	"AP"
"Present"	57	"AResid"	-0.177653926354528	NA	"A"	"AP"
"Absent"	58	"AResid"	0.089334822264674	NA	"A"	"AP"
"Present"	59	"AResid"	-0.314461829860307	NA	"A"	"AP"
"Absent"	60	"AResid"	-0.0891682040451786	NA	"A"	"AP"
"Present"	61	"AResid"	0.155210439242657	NA	"A"	"AP"
"Absent"	62	"AResid"	-0.0206688311308901	NA	"A"	"AP"
"Present"	63	"AResid"	-0.104871005028023	NA	"A"	"AP"
"Absent"	64	"AResid"	0.0775542760730556	NA	"A"	"AP"
"Present"	65	"AResid"	-0.0325044381831636	NA	"A"	"AP"
"Absent"	66	"AResid"	0.0558297056691164	NA	"A"	"AP"
"Present"	67	"AResid"	0.0341659255874709	NA	"A"	"AP"
"Absent"	68	"AResid"	-0.12248292774102	NA	"A"	"AP"
"Present"	69	"AResid"	0.0797878523697976	NA	"A"	"AP"
"Absent"	70	"AResid"	-0.0321568210001375	NA	"A"	"AP"
"Present"	71	"AResid"	-0.0121056470341878	NA	"A"	"AP"
"Absent"	72	"AResid"	-0.256670294330884	NA	"A"	"AP"
"Present"	73	"AResid"	-0.0859107343075986	NA	"A"	"AP"
"Absent"	74	"AResid"	0.115205489526256	NA	"A"	"AP"
"Present"	75	"AResid"	-0.0471503019707403	NA	"A"	"AP"
"Absent"	76	"AResid"	-0.0891123905936112	NA	"A"	"AP"
"Present"	77	"AResid"	0.207149833404595	NA	"A"	"AP"
"Absent"	78	"AResid"	0.126297201487749	NA	"A"	"AP"
"Present"	79	"AResid"	0.109757928716737	NA	"A"	"AP"
"Absent"	80	"AResid"	0.113066728798691	NA	"A"	"AP"
"Present"	81	"AResid"	0.170292093862167	NA	"A"	"AP"
"Absent"	82	"AResid"	0.0516715619326933	NA	"A"	"AP"
"Present"	83	"AResid"	0.0804912402107829	NA	"A"	"AP"
"Absent"	84	"AResid"	0.0645798798595919	NA	"A"	"AP"
"Present"	85	"AResid"	0.0060235162480588	NA	"A"	"AP"
"Absent"	86	"AResid"	-0.034077010547629	NA	"A"	"AP"
"Present"	89	"AResid"	0.0486704722405457	NA	"A"	"AP"
"Absent"	90	"AResid"	-0.0131553163509423	NA	"A"	"AP"
"Present"	91	"AResid"	0.361674069690542	NA	"A"	"AP"
"Absent"	92	"AResid"	-0.0320853932832715	NA	"A"	"AP"
"Present"	93	"AResid"	-0.15496017978782	NA	"A"	"AP"
"Absent"	94	"AResid"	-0.0714611771404108	NA	"A"	"AP"
"Present"	95	"AResid"	0.402108747492814	NA	"A"	"AP"
"Absent"	96	"AResid"	0.141526290820329	NA	"A"	"AP"
"Present"	97	"AResid"	-0.0115106593759374	NA	"A"	"AP"
"Absent"	98	"AResid"	0.0975442363463582	NA	"A"	"AP"
"Present"	99	"AResid"	-0.225402826477938	NA	"A"	"AP"
"Absent"	100	"AResid"	-0.0184288861779477	NA	"A"	"AP"
"Present"	101	"AResid"	-0.176655188519383	NA	"A"	"AP"
"Present"	103	"AResid"	-0.0460111424821322	NA	"A"	"AP"
"Absent"	104	"AResid"	-0.0499558007963247	NA	"A"	"AP"
"Present"	105	"AResid"	-0.252812143970633	NA	"A"	"AP"
"Absent"	106	"AResid"	-0.105145764184928	NA	"A"	"AP"
"Present"	107	"AResid"	0.084990476785301	NA	"A"	"AP"
"Absent"	108	"AResid"	0.0138530212167244	NA	"A"	"AP"
"Absent"	109	"AResid"	0.109291542742898	NA	"A"	"AP"
"Present"	110	"AResid"	-0.11672993545236	NA	"A"	"AP"
"Absent"	111	"AResid"	-0.0518155284513271	NA	"A"	"AP"
"Present"	112	"AResid"	-0.277963199562411	NA	"A"	"AP"
"Present"	113	"AResid"	0.133232542695252	NA	"A"	"AP"
"Absent"	114	"AResid"	-0.15248907925433	NA	"A"	"AP"
"Present"	115	"AResid"	-0.009114483295964	NA	"A"	"AP"
"Absent"	116	"AResid"	0.034926605521324	NA	"A"	"AP"
"Present"	117	"AResid"	-0.153983018859993	NA	"A"	"AP"
"Absent"	118	"AResid"	-0.00247360447374187	NA	"A"	"AP"
"Present"	119	"AResid"	-0.161793857753848	NA	"A"	"AP"
"Absent"	120	"AResid"	0.168493127672951	NA	"A"	"AP"
"Present"	121	"AResid"	0.00123271821795638	NA	"A"	"AP"
"Absent"	122	"AResid"	0.074659438948088	NA	"A"	"AP"
"Present"	123	"AResid"	0.139081362967068	NA	"A"	"AP"
"Absent"	124	"AResid"	0.013990298021498	NA	"A"	"AP"
"Present"	125	"AResid"	-0.122405154406391	NA	"A"	"AP"
"Absent"	126	"AResid"	0.205612099164901	NA	"A"	"AP"
"Present"	127	"AResid"	0.0434813515952212	NA	"A"	"AP"
"Absent"	128	"AResid"	-0.129004121640418	NA	"A"	"AP"
"Present"	129	"AResid"	-0.019480312116609	NA	"A"	"AP"
"Absent"	130	"AResid"	-0.0382410360941519	NA	"A"	"AP"
"Present"	131	"AResid"	0.291591563980228	NA	"A"	"AP"
"Absent"	132	"AResid"	0.0226233712215929	NA	"A"	"AP"
"Present"	133	"AResid"	0.034165925587471	NA	"A"	"AP"
"Absent"	134	"AResid"	0.0812071440301575	NA	"A"	"AP"
"Present"	135	"AResid"	-0.188920189816598	NA	"A"	"AP"
"Absent"	136	"AResid"	-0.139004637995492	NA	"A"	"AP"
"Present"	137	"AResid"	0.244342179611976	NA	"A"	"AP"
"Present"	138	"AResid"	-0.302502466394381	NA	"A"	"AP"
"Absent"	139	"AResid"	0.00418593145858583	NA	"A"	"AP"
"Absent"	140	"AResid"	0.110314327909215	NA	"A"	"AP"
"Present"	141	"AResid"	0.191009546199723	NA	"A"	"AP"
"Absent"	142	"AResid"	-0.145980675197878	NA	"A"	"AP"
"Present"	143	"AResid"	-0.00370667331501349	NA	"A"	"AP"
"Absent"	144	"AResid"	-0.0773818773122121	NA	"A"	"AP"
"Present"	145	"AResid"	0.171544559585614	NA	"A"	"AP"
"Absent"	146	"AResid"	-0.0590853639737393	NA	"A"	"AP"
"Present"	147	"AResid"	-0.207606842077889	NA	"A"	"AP"
"Absent"	148	"AResid"	0.409514732152637	NA	"A"	"AP"
"Present"	149	"AResid"	0.138278606277369	NA	"A"	"AP"
"Absent"	150	"AResid"	0.141753227721602	NA	"A"	"AP"
"Present"	151	"AResid"	-0.130527073887828	NA	"A"	"AP"
"Absent"	152	"AResid"	0.00958127338339521	NA	"A"	"AP"
"Present"	153	"AResid"	-0.25474497781598	NA	"A"	"AP"
"Absent"	154	"AResid"	-0.107655079473741	NA	"A"	"AP"
"Present"	155	"AResid"	-0.0270463687964961	NA	"A"	"AP"
"Absent"	156	"AResid"	0.0531406319909998	NA	"A"	"AP"
"Present"	157	"AResid"	0.0188415929079844	NA	"A"	"AP"
"Absent"	158	"AResid"	0.156724919435669	NA	"A"	"AP"
"Present"	159	"AResid"	-0.162010110772447	NA	"A"	"AP"
"Absent"	160	"AResid"	-0.138606367108131	NA	"A"	"AP"
"Present"	161	"AResid"	0.247585572051122	NA	"A"	"AP"
"Absent"	162	"AResid"	-0.182815295877324	NA	"A"	"AP"
"Present"	163	"AResid"	-0.138122822843111	NA	"A"	"AP"
"Absent"	164	"AResid"	-0.10119816011285	NA	"A"	"AP"
"Present"	165	"AResid"	-0.107028716791172	NA	"A"	"AP"
"Absent"	166	"AResid"	0.0844245225857784	NA	"A"	"AP"
"Present"	167	"AResid"	-0.192011410560339	NA	"A"	"AP"
"Absent"	168	"AResid"	0.152081621764346	NA	"A"	"AP"
"Present"	169	"AResid"	-0.115337050581223	NA	"A"	"AP"
"Absent"	170	"AResid"	0.302463528066815	NA	"A"	"AP"
"Present"	171	"AResid"	0.183434567856885	NA	"A"	"AP"
"Absent"	172	"AResid"	-0.0856184878647144	NA	"A"	"AP"
"Present"	173	"AResid"	0.18010858792421	NA	"A"	"AP"
"Absent"	174	"AResid"	0.095569363241854	NA	"A"	"AP"
"Present"	175	"AResid"	-0.00532796028327817	NA	"A"	"AP"
"Absent"	176	"AResid"	-0.116823212938041	NA	"A"	"AP"
"Present"	177	"AResid"	-0.123172493544809	NA	"A"	"AP"
"Absent"	178	"AResid"	0.337989889227553	NA	"A"	"AP"
"Present"	179	"AResid"	-0.162275370300345	NA	"A"	"AP"
"Absent"	180	"AResid"	0.280139361508673	NA	"A"	"AP"
"Absent"	182	"AResid"	-0.174419249038975	NA	"A"	"AP"
"Present"	183	"AResid"	0.159663311460196	NA	"A"	"AP"
"Absent"	184	"AResid"	-0.0894101385679038	NA	"A"	"AP"
"Present"	185	"AResid"	0.0838070829106745	NA	"A"	"AP"
"Absent"	186	"AResid"	-0.185756216073492	NA	"A"	"AP"
"Present"	187	"AResid"	-0.0526592460631929	NA	"A"	"AP"
"Absent"	188	"AResid"	-0.0119979725972694	NA	"A"	"AP"
"Present"	189	"AResid"	-0.20226568144464	NA	"A"	"AP"
"Absent"	190	"AResid"	-0.0710879533766083	NA	"A"	"AP"
"Present"	191	"AResid"	-0.118368141327224	NA	"A"	"AP"
"Absent"	192	"AResid"	0.168412258535012	NA	"A"	"AP"
"Present"	193	"AResid"	-0.109789132590146	NA	"A"	"AP"
"Absent"	194	"AResid"	0.213387145388891	NA	"A"	"AP"
"Present"	195	"AResid"	0.0384146572432373	NA	"A"	"AP"
"Absent"	196	"AResid"	-0.20968481879706	NA	"A"	"AP"
"Present"	197	"AResid"	-0.0999781764081029	NA	"A"	"AP"
"Absent"	198	"AResid"	-0.123400030036588	NA	"A"	"AP"
"Present"	199	"AResid"	0.165413561573876	NA	"A"	"AP"
"Absent"	200	"AResid"	0.0258328410976739	NA	"A"	"AP"
"Present"	201	"AResid"	0.112776389705388	NA	"A"	"AP"
"Absent"	202	"AResid"	0.10314959361138	NA	"A"	"AP"
"Absent"	204	"AResid"	-0.0411581468373804	NA	"A"	"AP"
"Present"	205	"AResid"	0.00472917181303389	NA	"A"	"AP"
"Absent"	206	"AResid"	0.0864184548411123	NA	"A"	"AP"
"Absent"	2	"DiffA"	-0.0863636363636364	NA	"A"	"AP"
"Present"	3	"DiffA"	0.274853801169591	NA	"A"	"AP"
"Absent"	4	"DiffA"	0.00476190476190474	NA	"A"	"AP"
"Present"	5	"DiffA"	0.0205128205128206	NA	"A"	"AP"
"Absent"	6	"DiffA"	0.0222222222222223	NA	"A"	"AP"
"Present"	7	"DiffA"	-0.138888888888889	NA	"A"	"AP"
"Absent"	8	"DiffA"	-0.063768115942029	NA	"A"	"AP"
"Absent"	10	"DiffA"	0.0773809523809524	NA	"A"	"AP"
"Present"	11	"DiffA"	0.0186335403726708	NA	"A"	"AP"
"Absent"	12	"DiffA"	-0.13563829787234	NA	"A"	"AP"
"Present"	13	"DiffA"	-0.166240409207161	NA	"A"	"AP"
"Absent"	14	"DiffA"	-0.0685504971219257	NA	"A"	"AP"
"Present"	15	"DiffA"	0.00356506238859178	NA	"A"	"AP"
"Absent"	16	"DiffA"	-0.0981281905842314	NA	"A"	"AP"
"Present"	17	"DiffA"	-0.0136217948717949	NA	"A"	"AP"
"Absent"	18	"DiffA"	0.130952380952381	NA	"A"	"AP"
"Present"	19	"DiffA"	0.103571428571429	NA	"A"	"AP"
"Absent"	20	"DiffA"	-0.119815668202765	NA	"A"	"AP"
"Present"	21	"DiffA"	-0.0457516339869281	NA	"A"	"AP"
"Absent"	22	"DiffA"	-0.180434782608696	NA	"A"	"AP"
"Present"	23	"DiffA"	0.18968253968254	NA	"A"	"AP"
"Absent"	24	"DiffA"	-0.25	NA	"A"	"AP"
"Present"	25	"DiffA"	-0.0128205128205129	NA	"A"	"AP"
"Absent"	26	"DiffA"	-0.0916943521594685	NA	"A"	"AP"
"Present"	27	"DiffA"	0.03	NA	"A"	"AP"
