"Subject"	"PrimeType"	"TargetType"	"Accuracy"	"Task"	"TrialType"	"ConType"	"Observer"
120	"black"	"positive"	0.395833333333333	"APT"	"black_positive"	"incongruent"	"Absent"
120	"white"	"negative"	0.4375	"APT"	"white_negative"	"incongruent"	"Absent"
120	"white"	"positive"	0.541666666666667	"APT"	"white_positive"	"congruent"	"Absent"
121	"black"	"negative"	0.583333333333333	"APT"	"black_negative"	"congruent"	"Present"
121	"black"	"positive"	0.75	"APT"	"black_positive"	"incongruent"	"Present"
121	"white"	"negative"	0.729166666666667	"APT"	"white_negative"	"incongruent"	"Present"
121	"white"	"positive"	0.729166666666667	"APT"	"white_positive"	"congruent"	"Present"
122	"black"	"negative"	0.416666666666667	"APT"	"black_negative"	"congruent"	"Absent"
122	"black"	"positive"	0.416666666666667	"APT"	"black_positive"	"incongruent"	"Absent"
122	"white"	"negative"	0.479166666666667	"APT"	"white_negative"	"incongruent"	"Absent"
122	"white"	"positive"	0.520833333333333	"APT"	"white_positive"	"congruent"	"Absent"
123	"black"	"negative"	0.6875	"APT"	"black_negative"	"congruent"	"Present"
123	"black"	"positive"	0.479166666666667	"APT"	"black_positive"	"incongruent"	"Present"
123	"white"	"negative"	0.625	"APT"	"white_negative"	"incongruent"	"Present"
123	"white"	"positive"	0.541666666666667	"APT"	"white_positive"	"congruent"	"Present"
124	"black"	"negative"	0.6875	"APT"	"black_negative"	"congruent"	"Absent"
124	"black"	"positive"	0.708333333333333	"APT"	"black_positive"	"incongruent"	"Absent"
124	"white"	"negative"	0.541666666666667	"APT"	"white_negative"	"incongruent"	"Absent"
124	"white"	"positive"	0.770833333333333	"APT"	"white_positive"	"congruent"	"Absent"
125	"black"	"negative"	0.458333333333333	"APT"	"black_negative"	"congruent"	"Present"
125	"black"	"positive"	0.6875	"APT"	"black_positive"	"incongruent"	"Present"
125	"white"	"negative"	0.395833333333333	"APT"	"white_negative"	"incongruent"	"Present"
125	"white"	"positive"	0.604166666666667	"APT"	"white_positive"	"congruent"	"Present"
126	"black"	"negative"	0.8125	"APT"	"black_negative"	"congruent"	"Absent"
126	"black"	"positive"	0.6875	"APT"	"black_positive"	"incongruent"	"Absent"
126	"white"	"negative"	0.895833333333333	"APT"	"white_negative"	"incongruent"	"Absent"
126	"white"	"positive"	0.708333333333333	"APT"	"white_positive"	"congruent"	"Absent"
127	"black"	"negative"	0.666666666666667	"APT"	"black_negative"	"congruent"	"Present"
127	"black"	"positive"	0.625	"APT"	"black_positive"	"incongruent"	"Present"
127	"white"	"negative"	0.520833333333333	"APT"	"white_negative"	"incongruent"	"Present"
127	"white"	"positive"	0.770833333333333	"APT"	"white_positive"	"congruent"	"Present"
128	"black"	"negative"	0.645833333333333	"APT"	"black_negative"	"congruent"	"Absent"
128	"black"	"positive"	0.833333333333333	"APT"	"black_positive"	"incongruent"	"Absent"
128	"white"	"negative"	0.729166666666667	"APT"	"white_negative"	"incongruent"	"Absent"
128	"white"	"positive"	0.75	"APT"	"white_positive"	"congruent"	"Absent"
129	"black"	"negative"	0.854166666666667	"APT"	"black_negative"	"congruent"	"Present"
129	"black"	"positive"	0.833333333333333	"APT"	"black_positive"	"incongruent"	"Present"
129	"white"	"negative"	0.875	"APT"	"white_negative"	"incongruent"	"Present"
129	"white"	"positive"	0.8125	"APT"	"white_positive"	"congruent"	"Present"
130	"black"	"negative"	0.541666666666667	"APT"	"black_negative"	"congruent"	"Absent"
130	"black"	"positive"	0.666666666666667	"APT"	"black_positive"	"incongruent"	"Absent"
130	"white"	"negative"	0.604166666666667	"APT"	"white_negative"	"incongruent"	"Absent"
130	"white"	"positive"	0.645833333333333	"APT"	"white_positive"	"congruent"	"Absent"
131	"black"	"negative"	0.770833333333333	"APT"	"black_negative"	"congruent"	"Present"
131	"black"	"positive"	0.229166666666667	"APT"	"black_positive"	"incongruent"	"Present"
131	"white"	"negative"	0.270833333333333	"APT"	"white_negative"	"incongruent"	"Present"
131	"white"	"positive"	0.645833333333333	"APT"	"white_positive"	"congruent"	"Present"
132	"black"	"negative"	0.541666666666667	"APT"	"black_negative"	"congruent"	"Absent"
132	"black"	"positive"	0.520833333333333	"APT"	"black_positive"	"incongruent"	"Absent"
132	"white"	"negative"	0.520833333333333	"APT"	"white_negative"	"incongruent"	"Absent"
132	"white"	"positive"	0.604166666666667	"APT"	"white_positive"	"congruent"	"Absent"
133	"black"	"negative"	0.708333333333333	"APT"	"black_negative"	"congruent"	"Present"
133	"black"	"positive"	0.541666666666667	"APT"	"black_positive"	"incongruent"	"Present"
133	"white"	"negative"	0.666666666666667	"APT"	"white_negative"	"incongruent"	"Present"
133	"white"	"positive"	0.645833333333333	"APT"	"white_positive"	"congruent"	"Present"
134	"black"	"negative"	0.583333333333333	"APT"	"black_negative"	"congruent"	"Absent"
134	"black"	"positive"	0.395833333333333	"APT"	"black_positive"	"incongruent"	"Absent"
134	"white"	"negative"	0.541666666666667	"APT"	"white_negative"	"incongruent"	"Absent"
134	"white"	"positive"	0.458333333333333	"APT"	"white_positive"	"congruent"	"Absent"
135	"black"	"negative"	0.1875	"APT"	"black_negative"	"congruent"	"Present"
135	"black"	"positive"	0.645833333333333	"APT"	"black_positive"	"incongruent"	"Present"
135	"white"	"negative"	0.416666666666667	"APT"	"white_negative"	"incongruent"	"Present"
135	"white"	"positive"	0.708333333333333	"APT"	"white_positive"	"congruent"	"Present"
136	"black"	"negative"	0.604166666666667	"APT"	"black_negative"	"congruent"	"Absent"
136	"black"	"positive"	0.5	"APT"	"black_positive"	"incongruent"	"Absent"
136	"white"	"negative"	0.604166666666667	"APT"	"white_negative"	"incongruent"	"Absent"
136	"white"	"positive"	0.583333333333333	"APT"	"white_positive"	"congruent"	"Absent"
137	"black"	"negative"	0.708333333333333	"APT"	"black_negative"	"congruent"	"Present"
137	"black"	"positive"	0.229166666666667	"APT"	"black_positive"	"incongruent"	"Present"
137	"white"	"negative"	0.1875	"APT"	"white_negative"	"incongruent"	"Present"
137	"white"	"positive"	0.645833333333333	"APT"	"white_positive"	"congruent"	"Present"
138	"black"	"negative"	0.541666666666667	"APT"	"black_negative"	"congruent"	"Present"
138	"black"	"positive"	0.666666666666667	"APT"	"black_positive"	"incongruent"	"Present"
138	"white"	"negative"	0.458333333333333	"APT"	"white_negative"	"incongruent"	"Present"
138	"white"	"positive"	0.791666666666667	"APT"	"white_positive"	"congruent"	"Present"
139	"black"	"negative"	0.5625	"APT"	"black_negative"	"congruent"	"Absent"
139	"black"	"positive"	0.583333333333333	"APT"	"black_positive"	"incongruent"	"Absent"
139	"white"	"negative"	0.4375	"APT"	"white_negative"	"incongruent"	"Absent"
139	"white"	"positive"	0.583333333333333	"APT"	"white_positive"	"congruent"	"Absent"
140	"black"	"negative"	0.854166666666667	"APT"	"black_negative"	"congruent"	"Absent"
140	"black"	"positive"	0.791666666666667	"APT"	"black_positive"	"incongruent"	"Absent"
140	"white"	"negative"	0.770833333333333	"APT"	"white_negative"	"incongruent"	"Absent"
140	"white"	"positive"	0.916666666666667	"APT"	"white_positive"	"congruent"	"Absent"
141	"black"	"negative"	0.9375	"APT"	"black_negative"	"congruent"	"Present"
141	"black"	"positive"	0.895833333333333	"APT"	"black_positive"	"incongruent"	"Present"
141	"white"	"negative"	0.875	"APT"	"white_negative"	"incongruent"	"Present"
141	"white"	"positive"	0.916666666666667	"APT"	"white_positive"	"congruent"	"Present"
142	"black"	"negative"	0.5625	"APT"	"black_negative"	"congruent"	"Absent"
142	"black"	"positive"	0.541666666666667	"APT"	"black_positive"	"incongruent"	"Absent"
142	"white"	"negative"	0.25	"APT"	"white_negative"	"incongruent"	"Absent"
142	"white"	"positive"	0.770833333333333	"APT"	"white_positive"	"congruent"	"Absent"
143	"black"	"negative"	0.666666666666667	"APT"	"black_negative"	"congruent"	"Present"
143	"black"	"positive"	0.520833333333333	"APT"	"black_positive"	"incongruent"	"Present"
143	"white"	"negative"	0.5	"APT"	"white_negative"	"incongruent"	"Present"
143	"white"	"positive"	0.729166666666667	"APT"	"white_positive"	"congruent"	"Present"
144	"black"	"negative"	0.354166666666667	"APT"	"black_negative"	"congruent"	"Absent"
144	"black"	"positive"	0.5625	"APT"	"black_positive"	"incongruent"	"Absent"
144	"white"	"negative"	0.291666666666667	"APT"	"white_negative"	"incongruent"	"Absent"
144	"white"	"positive"	0.625	"APT"	"white_positive"	"congruent"	"Absent"
145	"black"	"negative"	0.833333333333333	"APT"	"black_negative"	"congruent"	"Present"
145	"black"	"positive"	0.6875	"APT"	"black_positive"	"incongruent"	"Present"
145	"white"	"negative"	0.4375	"APT"	"white_negative"	"incongruent"	"Present"
145	"white"	"positive"	0.791666666666667	"APT"	"white_positive"	"congruent"	"Present"
146	"black"	"negative"	0.3125	"APT"	"black_negative"	"congruent"	"Absent"
146	"black"	"positive"	0.541666666666667	"APT"	"black_positive"	"incongruent"	"Absent"
146	"white"	"negative"	0.375	"APT"	"white_negative"	"incongruent"	"Absent"
146	"white"	"positive"	0.6875	"APT"	"white_positive"	"congruent"	"Absent"
147	"black"	"negative"	0.208333333333333	"APT"	"black_negative"	"congruent"	"Present"
147	"black"	"positive"	0.604166666666667	"APT"	"black_positive"	"incongruent"	"Present"
147	"white"	"negative"	0.208333333333333	"APT"	"white_negative"	"incongruent"	"Present"
147	"white"	"positive"	0.729166666666667	"APT"	"white_positive"	"congruent"	"Present"
148	"black"	"negative"	0.916666666666667	"APT"	"black_negative"	"congruent"	"Absent"
148	"black"	"positive"	0.1875	"APT"	"black_positive"	"incongruent"	"Absent"
148	"white"	"negative"	0.25	"APT"	"white_negative"	"incongruent"	"Absent"
148	"white"	"positive"	0.791666666666667	"APT"	"white_positive"	"congruent"	"Absent"
149	"black"	"negative"	0.625	"APT"	"black_negative"	"congruent"	"Present"
149	"black"	"positive"	0.541666666666667	"APT"	"black_positive"	"incongruent"	"Present"
149	"white"	"negative"	0.604166666666667	"APT"	"white_negative"	"incongruent"	"Present"
149	"white"	"positive"	0.604166666666667	"APT"	"white_positive"	"congruent"	"Present"
150	"black"	"negative"	0.75	"APT"	"black_negative"	"congruent"	"Absent"
150	"black"	"positive"	0.541666666666667	"APT"	"black_positive"	"incongruent"	"Absent"
150	"white"	"negative"	0.375	"APT"	"white_negative"	"incongruent"	"Absent"
150	"white"	"positive"	0.770833333333333	"APT"	"white_positive"	"congruent"	"Absent"
151	"black"	"negative"	0.625	"APT"	"black_negative"	"congruent"	"Present"
151	"black"	"positive"	0.645833333333333	"APT"	"black_positive"	"incongruent"	"Present"
151	"white"	"negative"	0.520833333333333	"APT"	"white_negative"	"incongruent"	"Present"
151	"white"	"positive"	0.75	"APT"	"white_positive"	"congruent"	"Present"
152	"black"	"negative"	0.583333333333333	"APT"	"black_negative"	"congruent"	"Absent"
152	"black"	"positive"	0.604166666666667	"APT"	"black_positive"	"incongruent"	"Absent"
152	"white"	"negative"	0.625	"APT"	"white_negative"	"incongruent"	"Absent"
152	"white"	"positive"	0.666666666666667	"APT"	"white_positive"	"congruent"	"Absent"
153	"black"	"negative"	0.5	"APT"	"black_negative"	"congruent"	"Present"
153	"black"	"positive"	0.770833333333333	"APT"	"black_positive"	"incongruent"	"Present"
153	"white"	"negative"	0.666666666666667	"APT"	"white_negative"	"incongruent"	"Present"
153	"white"	"positive"	0.791666666666667	"APT"	"white_positive"	"congruent"	"Present"
154	"black"	"negative"	0.5	"APT"	"black_negative"	"congruent"	"Absent"
154	"black"	"positive"	0.604166666666667	"APT"	"black_positive"	"incongruent"	"Absent"
154	"white"	"negative"	0.4375	"APT"	"white_negative"	"incongruent"	"Absent"
154	"white"	"positive"	0.729166666666667	"APT"	"white_positive"	"congruent"	"Absent"
155	"black"	"negative"	0.541666666666667	"APT"	"black_negative"	"congruent"	"Present"
155	"black"	"positive"	0.666666666666667	"APT"	"black_positive"	"incongruent"	"Present"
155	"white"	"negative"	0.645833333333333	"APT"	"white_negative"	"incongruent"	"Present"
155	"white"	"positive"	0.708333333333333	"APT"	"white_positive"	"congruent"	"Present"
156	"black"	"negative"	0.458333333333333	"APT"	"black_negative"	"congruent"	"Absent"
156	"black"	"positive"	0.4375	"APT"	"black_positive"	"incongruent"	"Absent"
156	"white"	"negative"	0.416666666666667	"APT"	"white_negative"	"incongruent"	"Absent"
156	"white"	"positive"	0.458333333333333	"APT"	"white_positive"	"congruent"	"Absent"
157	"black"	"negative"	0.479166666666667	"APT"	"black_negative"	"congruent"	"Present"
157	"black"	"positive"	0.458333333333333	"APT"	"black_positive"	"incongruent"	"Present"
157	"white"	"negative"	0.395833333333333	"APT"	"white_negative"	"incongruent"	"Present"
157	"white"	"positive"	0.625	"APT"	"white_positive"	"congruent"	"Present"
158	"black"	"negative"	0.75	"APT"	"black_negative"	"congruent"	"Absent"
158	"black"	"positive"	0.645833333333333	"APT"	"black_positive"	"incongruent"	"Absent"
158	"white"	"negative"	0.583333333333333	"APT"	"white_negative"	"incongruent"	"Absent"
158	"white"	"positive"	0.5625	"APT"	"white_positive"	"congruent"	"Absent"
159	"black"	"negative"	0.645833333333333	"APT"	"black_negative"	"congruent"	"Present"
159	"black"	"positive"	0.729166666666667	"APT"	"black_positive"	"incongruent"	"Present"
159	"white"	"negative"	0.666666666666667	"APT"	"white_negative"	"incongruent"	"Present"
159	"white"	"positive"	0.875	"APT"	"white_positive"	"congruent"	"Present"
160	"black"	"negative"	0.291666666666667	"APT"	"black_negative"	"congruent"	"Absent"
160	"black"	"positive"	0.666666666666667	"APT"	"black_positive"	"incongruent"	"Absent"
160	"white"	"negative"	0.375	"APT"	"white_negative"	"incongruent"	"Absent"
160	"white"	"positive"	0.625	"APT"	"white_positive"	"congruent"	"Absent"
161	"black"	"negative"	0.791666666666667	"APT"	"black_negative"	"congruent"	"Present"
161	"black"	"positive"	0.583333333333333	"APT"	"black_positive"	"incongruent"	"Present"
161	"white"	"negative"	0.583333333333333	"APT"	"white_negative"	"incongruent"	"Present"
161	"white"	"positive"	0.645833333333333	"APT"	"white_positive"	"congruent"	"Present"
162	"black"	"negative"	0.4375	"APT"	"black_negative"	"congruent"	"Absent"
162	"black"	"positive"	0.708333333333333	"APT"	"black_positive"	"incongruent"	"Absent"
162	"white"	"negative"	0.229166666666667	"APT"	"white_negative"	"incongruent"	"Absent"
162	"white"	"positive"	0.604166666666667	"APT"	"white_positive"	"congruent"	"Absent"
163	"black"	"negative"	0.458333333333333	"APT"	"black_negative"	"congruent"	"Present"
163	"black"	"positive"	0.75	"APT"	"black_positive"	"incongruent"	"Present"
163	"white"	"negative"	0.479166666666667	"APT"	"white_negative"	"incongruent"	"Present"
163	"white"	"positive"	0.666666666666667	"APT"	"white_positive"	"congruent"	"Present"
164	"black"	"negative"	0.6875	"APT"	"black_negative"	"congruent"	"Absent"
164	"black"	"positive"	0.625	"APT"	"black_positive"	"incongruent"	"Absent"
164	"white"	"negative"	0.583333333333333	"APT"	"white_negative"	"incongruent"	"Absent"
164	"white"	"positive"	0.645833333333333	"APT"	"white_positive"	"congruent"	"Absent"
165	"black"	"negative"	0.645833333333333	"APT"	"black_negative"	"congruent"	"Present"
165	"black"	"positive"	0.625	"APT"	"black_positive"	"incongruent"	"Present"
165	"white"	"negative"	0.354166666666667	"APT"	"white_negative"	"incongruent"	"Present"
165	"white"	"positive"	0.916666666666667	"APT"	"white_positive"	"congruent"	"Present"
166	"black"	"negative"	0.5625	"APT"	"black_negative"	"congruent"	"Absent"
166	"black"	"positive"	0.5	"APT"	"black_positive"	"incongruent"	"Absent"
166	"white"	"negative"	0.458333333333333	"APT"	"white_negative"	"incongruent"	"Absent"
166	"white"	"positive"	0.458333333333333	"APT"	"white_positive"	"congruent"	"Absent"
167	"black"	"negative"	0.5625	"APT"	"black_negative"	"congruent"	"Present"
167	"black"	"positive"	0.666666666666667	"APT"	"black_positive"	"incongruent"	"Present"
167	"white"	"negative"	0.5625	"APT"	"white_negative"	"incongruent"	"Present"
167	"white"	"positive"	0.708333333333333	"APT"	"white_positive"	"congruent"	"Present"
168	"black"	"negative"	0.604166666666667	"APT"	"black_negative"	"congruent"	"Absent"
168	"black"	"positive"	0.5	"APT"	"black_positive"	"incongruent"	"Absent"
168	"white"	"negative"	0.75	"APT"	"white_negative"	"incongruent"	"Absent"
168	"white"	"positive"	0.625	"APT"	"white_positive"	"congruent"	"Absent"
169	"black"	"negative"	0.416666666666667	"APT"	"black_negative"	"congruent"	"Present"
169	"black"	"positive"	0.625	"APT"	"black_positive"	"incongruent"	"Present"
169	"white"	"negative"	0.375	"APT"	"white_negative"	"incongruent"	"Present"
169	"white"	"positive"	0.729166666666667	"APT"	"white_positive"	"congruent"	"Present"
170	"black"	"negative"	0.666666666666667	"APT"	"black_negative"	"congruent"	"Absent"
170	"black"	"positive"	0.1875	"APT"	"black_positive"	"incongruent"	"Absent"
170	"white"	"negative"	0.625	"APT"	"white_negative"	"incongruent"	"Absent"
170	"white"	"positive"	0.3125	"APT"	"white_positive"	"congruent"	"Absent"
171	"black"	"negative"	0.583333333333333	"APT"	"black_negative"	"congruent"	"Present"
171	"black"	"positive"	0.479166666666667	"APT"	"black_positive"	"incongruent"	"Present"
171	"white"	"negative"	0.5625	"APT"	"white_negative"	"incongruent"	"Present"
171	"white"	"positive"	0.416666666666667	"APT"	"white_positive"	"congruent"	"Present"
172	"black"	"negative"	0.625	"APT"	"black_negative"	"congruent"	"Absent"
172	"black"	"positive"	0.708333333333333	"APT"	"black_positive"	"incongruent"	"Absent"
172	"white"	"negative"	0.666666666666667	"APT"	"white_negative"	"incongruent"	"Absent"
172	"white"	"positive"	0.895833333333333	"APT"	"white_positive"	"congruent"	"Absent"
173	"black"	"negative"	0.520833333333333	"APT"	"black_negative"	"congruent"	"Present"
173	"black"	"positive"	0.3125	"APT"	"black_positive"	"incongruent"	"Present"
173	"white"	"negative"	0.5	"APT"	"white_negative"	"incongruent"	"Present"
173	"white"	"positive"	0.395833333333333	"APT"	"white_positive"	"congruent"	"Present"
174	"black"	"negative"	0.645833333333333	"APT"	"black_negative"	"congruent"	"Absent"
174	"black"	"positive"	0.583333333333333	"APT"	"black_positive"	"incongruent"	"Absent"
174	"white"	"negative"	0.625	"APT"	"white_negative"	"incongruent"	"Absent"
174	"white"	"positive"	0.625	"APT"	"white_positive"	"congruent"	"Absent"
175	"black"	"negative"	0.791666666666667	"APT"	"black_negative"	"congruent"	"Present"
175	"black"	"positive"	0.625	"APT"	"black_positive"	"incongruent"	"Present"
175	"white"	"negative"	0.708333333333333	"APT"	"white_negative"	"incongruent"	"Present"
175	"white"	"positive"	0.6875	"APT"	"white_positive"	"congruent"	"Present"
176	"black"	"negative"	0.5625	"APT"	"black_negative"	"congruent"	"Absent"
176	"black"	"positive"	0.729166666666667	"APT"	"black_positive"	"incongruent"	"Absent"
176	"white"	"negative"	0.6875	"APT"	"white_negative"	"incongruent"	"Absent"
176	"white"	"positive"	0.5625	"APT"	"white_positive"	"congruent"	"Absent"
177	"black"	"negative"	0.3125	"APT"	"black_negative"	"congruent"	"Present"
177	"black"	"positive"	0.666666666666667	"APT"	"black_positive"	"incongruent"	"Present"
177	"white"	"negative"	0.5	"APT"	"white_negative"	"incongruent"	"Present"
177	"white"	"positive"	0.604166666666667	"APT"	"white_positive"	"congruent"	"Present"
178	"black"	"negative"	0.875	"APT"	"black_negative"	"congruent"	"Absent"
178	"black"	"positive"	0.541666666666667	"APT"	"black_positive"	"incongruent"	"Absent"
178	"white"	"negative"	0.708333333333333	"APT"	"white_negative"	"incongruent"	"Absent"
178	"white"	"positive"	0.75	"APT"	"white_positive"	"congruent"	"Absent"
179	"black"	"negative"	0.375	"APT"	"black_negative"	"congruent"	"Present"
179	"black"	"positive"	0.583333333333333	"APT"	"black_positive"	"incongruent"	"Present"
179	"white"	"negative"	0.291666666666667	"APT"	"white_negative"	"incongruent"	"Present"
179	"white"	"positive"	0.604166666666667	"APT"	"white_positive"	"congruent"	"Present"
180	"black"	"negative"	0.625	"APT"	"black_negative"	"congruent"	"Absent"
180	"black"	"positive"	0.416666666666667	"APT"	"black_positive"	"incongruent"	"Absent"
180	"white"	"negative"	0.625	"APT"	"white_negative"	"incongruent"	"Absent"
180	"white"	"positive"	0.291666666666667	"APT"	"white_positive"	"congruent"	"Absent"
181	"black"	"negative"	0.0833333333333333	"APT"	"black_negative"	"congruent"	"Present"
181	"black"	"positive"	0.104166666666667	"APT"	"black_positive"	"incongruent"	"Present"
181	"white"	"negative"	0.0625	"APT"	"white_negative"	"incongruent"	"Present"
181	"white"	"positive"	0.0416666666666667	"APT"	"white_positive"	"congruent"	"Present"
182	"black"	"negative"	0.375	"APT"	"black_negative"	"congruent"	"Absent"
182	"black"	"positive"	0.75	"APT"	"black_positive"	"incongruent"	"Absent"
182	"white"	"negative"	0.4375	"APT"	"white_negative"	"incongruent"	"Absent"
182	"white"	"positive"	0.708333333333333	"APT"	"white_positive"	"congruent"	"Absent"
183	"black"	"negative"	0.625	"APT"	"black_negative"	"congruent"	"Present"
183	"black"	"positive"	0.479166666666667	"APT"	"black_positive"	"incongruent"	"Present"
183	"white"	"negative"	0.5	"APT"	"white_negative"	"incongruent"	"Present"
183	"white"	"positive"	0.479166666666667	"APT"	"white_positive"	"congruent"	"Present"
184	"black"	"negative"	0.666666666666667	"APT"	"black_negative"	"congruent"	"Absent"
184	"black"	"positive"	0.75	"APT"	"black_positive"	"incongruent"	"Absent"
184	"white"	"negative"	0.6875	"APT"	"white_negative"	"incongruent"	"Absent"
184	"white"	"positive"	0.791666666666667	"APT"	"white_positive"	"congruent"	"Absent"
185	"black"	"negative"	0.5625	"APT"	"black_negative"	"congruent"	"Present"
185	"black"	"positive"	0.4375	"APT"	"black_positive"	"incongruent"	"Present"
185	"white"	"negative"	0.3125	"APT"	"white_negative"	"incongruent"	"Present"
185	"white"	"positive"	0.625	"APT"	"white_positive"	"congruent"	"Present"
186	"black"	"negative"	0.354166666666667	"APT"	"black_negative"	"congruent"	"Absent"
186	"black"	"positive"	0.708333333333333	"APT"	"black_positive"	"incongruent"	"Absent"
186	"white"	"negative"	0.416666666666667	"APT"	"white_negative"	"incongruent"	"Absent"
186	"white"	"positive"	0.541666666666667	"APT"	"white_positive"	"congruent"	"Absent"
187	"black"	"negative"	0.4375	"APT"	"black_negative"	"congruent"	"Present"
187	"black"	"positive"	0.854166666666667	"APT"	"black_positive"	"incongruent"	"Present"
187	"white"	"negative"	0.916666666666667	"APT"	"white_negative"	"incongruent"	"Present"
187	"white"	"positive"	0.458333333333333	"APT"	"white_positive"	"congruent"	"Present"
188	"black"	"negative"	0.75	"APT"	"black_negative"	"congruent"	"Absent"
188	"black"	"positive"	0.75	"APT"	"black_positive"	"incongruent"	"Absent"
188	"white"	"negative"	0.729166666666667	"APT"	"white_negative"	"incongruent"	"Absent"
188	"white"	"positive"	0.75	"APT"	"white_positive"	"congruent"	"Absent"
189	"black"	"negative"	0.479166666666667	"APT"	"black_negative"	"congruent"	"Present"
189	"black"	"positive"	0.6875	"APT"	"black_positive"	"incongruent"	"Present"
189	"white"	"negative"	0.458333333333333	"APT"	"white_negative"	"incongruent"	"Present"
189	"white"	"positive"	0.791666666666667	"APT"	"white_positive"	"congruent"	"Present"
190	"black"	"negative"	0.395833333333333	"APT"	"black_negative"	"congruent"	"Absent"
190	"black"	"positive"	0.625	"APT"	"black_positive"	"incongruent"	"Absent"
190	"white"	"negative"	0.541666666666667	"APT"	"white_negative"	"incongruent"	"Absent"
190	"white"	"positive"	0.541666666666667	"APT"	"white_positive"	"congruent"	"Absent"
191	"black"	"negative"	0.416666666666667	"APT"	"black_negative"	"congruent"	"Present"
191	"black"	"positive"	0.729166666666667	"APT"	"black_positive"	"incongruent"	"Present"
191	"white"	"negative"	0.520833333333333	"APT"	"white_negative"	"incongruent"	"Present"
191	"white"	"positive"	0.583333333333333	"APT"	"white_positive"	"congruent"	"Present"
192	"black"	"negative"	0.75	"APT"	"black_negative"	"congruent"	"Absent"
192	"black"	"positive"	0.625	"APT"	"black_positive"	"incongruent"	"Absent"
192	"white"	"negative"	0.666666666666667	"APT"	"white_negative"	"incongruent"	"Absent"
192	"white"	"positive"	0.666666666666667	"APT"	"white_positive"	"congruent"	"Absent"
193	"black"	"negative"	0.541666666666667	"APT"	"black_negative"	"congruent"	"Present"
193	"black"	"positive"	0.5625	"APT"	"black_positive"	"incongruent"	"Present"
193	"white"	"negative"	0.458333333333333	"APT"	"white_negative"	"incongruent"	"Present"
193	"white"	"positive"	0.520833333333333	"APT"	"white_positive"	"congruent"	"Present"
194	"black"	"negative"	0.666666666666667	"APT"	"black_negative"	"congruent"	"Absent"
194	"black"	"positive"	0.395833333333333	"APT"	"black_positive"	"incongruent"	"Absent"
194	"white"	"negative"	0.5625	"APT"	"white_negative"	"incongruent"	"Absent"
194	"white"	"positive"	0.5625	"APT"	"white_positive"	"congruent"	"Absent"
195	"black"	"negative"	0.354166666666667	"APT"	"black_negative"	"congruent"	"Present"
195	"black"	"positive"	0.458333333333333	"APT"	"black_positive"	"incongruent"	"Present"
195	"white"	"negative"	0.3125	"APT"	"white_negative"	"incongruent"	"Present"
195	"white"	"positive"	0.458333333333333	"APT"	"white_positive"	"congruent"	"Present"
196	"black"	"negative"	0.354166666666667	"APT"	"black_negative"	"congruent"	"Absent"
196	"black"	"positive"	0.6875	"APT"	"black_positive"	"incongruent"	"Absent"
196	"white"	"negative"	0.458333333333333	"APT"	"white_negative"	"incongruent"	"Absent"
196	"white"	"positive"	0.708333333333333	"APT"	"white_positive"	"congruent"	"Absent"
197	"black"	"negative"	0.5	"APT"	"black_negative"	"congruent"	"Present"
197	"black"	"positive"	0.708333333333333	"APT"	"black_positive"	"incongruent"	"Present"
197	"white"	"negative"	0.333333333333333	"APT"	"white_negative"	"incongruent"	"Present"
197	"white"	"positive"	0.666666666666667	"APT"	"white_positive"	"congruent"	"Present"
198	"black"	"negative"	0.5625	"APT"	"black_negative"	"congruent"	"Absent"
198	"black"	"positive"	0.770833333333333	"APT"	"black_positive"	"incongruent"	"Absent"
198	"white"	"negative"	0.541666666666667	"APT"	"white_negative"	"incongruent"	"Absent"
198	"white"	"positive"	0.770833333333333	"APT"	"white_positive"	"congruent"	"Absent"
199	"black"	"negative"	0.895833333333333	"APT"	"black_negative"	"congruent"	"Present"
199	"black"	"positive"	0.8125	"APT"	"black_positive"	"incongruent"	"Present"
199	"white"	"negative"	0.8125	"APT"	"white_negative"	"incongruent"	"Present"
199	"white"	"positive"	0.875	"APT"	"white_positive"	"congruent"	"Present"
200	"black"	"negative"	0.541666666666667	"APT"	"black_negative"	"congruent"	"Absent"
200	"black"	"positive"	0.520833333333333	"APT"	"black_positive"	"incongruent"	"Absent"
200	"white"	"negative"	0.604166666666667	"APT"	"white_negative"	"incongruent"	"Absent"
200	"white"	"positive"	0.541666666666667	"APT"	"white_positive"	"congruent"	"Absent"
201	"black"	"negative"	0.791666666666667	"APT"	"black_negative"	"congruent"	"Present"
201	"black"	"positive"	0.791666666666667	"APT"	"black_positive"	"incongruent"	"Present"
201	"white"	"negative"	0.729166666666667	"APT"	"white_negative"	"incongruent"	"Present"
201	"white"	"positive"	0.6875	"APT"	"white_positive"	"congruent"	"Present"
202	"black"	"negative"	0.604166666666667	"APT"	"black_negative"	"congruent"	"Absent"
202	"black"	"positive"	0.583333333333333	"APT"	"black_positive"	"incongruent"	"Absent"
202	"white"	"negative"	0.645833333333333	"APT"	"white_negative"	"incongruent"	"Absent"
202	"white"	"positive"	0.666666666666667	"APT"	"white_positive"	"congruent"	"Absent"
203	"black"	"negative"	0.0833333333333333	"APT"	"black_negative"	"congruent"	"Present"
203	"black"	"positive"	0.479166666666667	"APT"	"black_positive"	"incongruent"	"Present"
